_index,col_start_dt,col_end_dt,subscriberid.x,simserial.x,deviceid.x,col_ward,col_neighborhood,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_sample_type,col_sample_type_fp,col_sample_type_fp/144,col_sample_type_fp/145,col_sample_type_fp/142,col_sample_type_fp/143,col_sample_type_fp/141,col_sample_type_fp/149,col_sample_type_co,col_sample_type_co/151,col_sample_type_co/159,col_sample_type_co/152,col_id,col_id_val,col_start,col_weather,col_rainyest,col_rainweek,col_rainmon,col_fpa_id,col_fpa,col_fpa/1,col_fpa/3,col_fpa/2,col_fpa/4,col_fpa/88,col_fpa_other,col_fpa1,col_fpa1/88,col_fpa1/1,col_fpa1/3,col_fpa1/2,col_fpa1/5,col_fpa1/4,col_fpa1/6,col_fpa1_other,col_pfb_id,col_fpb,col_fpb/1,col_fpb/3,col_fpb/2,col_fpb/4,col_fpb/88,col_fpb_other,col_fpc_id,col_fpc,col_fpc/1,col_fpc/3,col_fpc/2,col_fpc/88,col_fpc_other,col_fpc1,col_fpc1/88,col_fpc1/1,col_fpc1/3,col_fpc1/2,col_fpc1/5,col_fpc1/4,col_fpc1/6,col_fpc1_other,col_fpd_id,col_fpd_type,col_fpd_type_other,col_fpd_container,col_fpd_container_lid,col_fpd_id_001,col_fpd_cl_free,col_fpd_cl_total,col_fpe_id,col_fpe,col_fpe/88,col_fpe/1,col_fpe/3,col_fpe/2,col_fpe/5,col_fpe/4,col_fpe_other,col_fpe1,col_fpe1/1,col_fpe1/3,col_fpe1/2,col_fpe1/88,col_fpe1_other,col_coa_id,col_coa_floor,col_coa_floorother,col_coa_dirt,col_coa_child,col_cob_nr,col_cob_note1,col_cob_ids,col_cob,col_cob_other,col_cob1,col_cob1_other,col_cob_col2,col_cob_ids2,col_cob2,col_cob_other2,col_cob12,col_cob1_other2,col_cob_col3,col_cob_ids3,col_cob3,col_cob_other3,col_cob13,col_cob1_other3,col_animals,col_animaltype,col_animaltype/10,col_animaltype/88,col_animaltype/1,col_animaltype/3,col_animaltype/2,col_animaltype/5,col_animaltype/4,col_animaltype/7,col_animaltype/6,col_animaltype/9,col_animaltype/8,col_animalother,col_animalnr,col_close,col_notes,col_enum,col_photo,__version__.x,_id.x,_uuid.x,_submission_time.x,col_cob_col4,col_cob_ids4,col_cob4,col_cob_other4,col_cob14,col_cob1_other4,col_id_so,lab_start_dt,subscriberid.y,simserial.y,deviceid.y,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,sampleid,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__.y,_id.y,_uuid.y,_submission_time.y,_index.y,lab_1_ecoli,lab_2_ecoli,lab_3_ecoli,sample_type,ec_dil1,ec_dil2,ec_dil3,ec_ecnt1,ec_ecnt2,ec_ecnt3,ec_denom,count1,count2,dil1,dil2,count3,dil3,ec_conc,neighbor
60,2019-11-20T11:07:26.837+05:30,2019-11-20T17:01:22.554+05:30,NA,NA,352155091473740,58,1,22.5516295 88.3997269 -26.200000762939453 5.0,22.5516295,88.3997269,-26.20000076,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,1098,1098,2019-11-20T11:09:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA1007,2,NA,0,0,NA,NA,COB1020,2,NA,88,Sitting board,1,COB1021,88,Cloth,88,Bed cover,1,COB1022,2,NA,88,Door frame,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,5357,2e256200-864f-4175-bce5-c60bece7746a,2019-11-20T11:31:37,NA,NA,NA,NA,NA,NA,NA,2019-11-25T11:43:20.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/25 00:00:00,2019-11-25T11:45:30.000-07:00,58,1,15,NA,151,COA1007,COa1007,2019-11-20T13:15:00.000-07:00,2019-11-20T15:00:00.000-07:00,2019-11-20T16:15:00.000-07:00,2019-11-21T16:15:00.000-07:00,NA,NA,NA,NA,NA,6,1,3,1,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 - TNTC; 1:10^2 - 69; 1:10^3 - 06, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,5515,717de0d0-6f5c-4018-a863-5dae6ee0003f,2019-11-25T06:12:47,449,1,0,0,151,0.1,0.01,0.001,1,0,0,20,1,0,0.1,0.01,0,0.001,200,1
63,2019-11-27T10:57:39.415+05:30,2019-11-28T17:16:32.606+05:30,NA,NA,352155091473740,58,1,22.5529303 88.3988971 -62.099998474121094 5.0,22.5529303,88.3988971,-62.09999847,5,14,144,1,0,0,0,0,0,NA,NA,NA,NA,1052,1052,2019-11-27T11:00:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPd1006,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,5704,f4e934f0-d345-4ec4-984a-3703a99a709a,2019-11-28T11:46:52,NA,NA,NA,NA,NA,NA,FPD1006,2019-11-29T11:53:13.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/29 00:00:00,2019-11-29T11:54:57.000-07:00,58,1,14,144,NA,FPD1006,FPd1006,2019-11-27T13:30:00.000-07:00,2019-11-27T15:00:00.000-07:00,2019-11-27T16:20:00.000-07:00,2019-11-28T16:20:00.000-07:00,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,1,6,1,3,0,NA,"Red colony count: Undiluted 100ml - 00, Undiluted 10ml - 00, 1:10^1 - 00 sample vol tested 1ml,",7,1,vWNdHeMtQ9ziuCJ2zngErs,5729,d45b6dd8-e03b-4137-b433-b41f7749628b,2019-11-29T06:22:11,489,0,0,0,144,100,10,0.1,0,0,0,100,0,0,100,10,0,0.1,0.5,1
64,2019-11-27T11:03:14.491+05:30,2019-11-28T17:16:22.678+05:30,NA,NA,352155091473740,58,1,22.5529278 88.3988194 -63.0 5.0,22.5529278,88.3988194,-63,5,14,142,0,0,1,0,0,0,NA,NA,NA,NA,1052,1052,2019-11-27T11:03:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPb1006,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,5705,81bbcc52-7b69-4ba0-b94d-da585ead48f1,2019-11-28T11:46:55,NA,NA,NA,NA,NA,NA,FPB1006,2019-11-29T11:49:44.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/29 00:00:00,2019-11-29T11:51:36.000-07:00,58,1,14,142,NA,FPB1006,FPb1006,2019-11-27T13:30:00.000-07:00,2019-11-27T15:00:00.000-07:00,2019-11-27T16:20:00.000-07:00,2019-11-28T16:20:00.000-07:00,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,1,6,1,3,0,NA,"Red colony count: Undiluted 100ml - 00, Undiluted 10ml - 00, 1:10^1 - 00 sample vol tested 1ml,",4,1,vWNdHeMtQ9ziuCJ2zngErs,5727,5e3f6805-68df-41c9-b8fb-ac320e463044,2019-11-29T06:18:49,487,0,0,0,142,100,10,0.1,0,0,0,100,0,0,100,10,0,0.1,0.5,1
65,2019-11-27T11:07:11.366+05:30,2019-11-28T17:16:37.380+05:30,NA,NA,352155091473740,58,1,22.5528693 88.3988208 -74.80000305175781 5.0,22.5528693,88.3988208,-74.80000305,5,14,145,0,1,0,0,0,0,NA,NA,NA,NA,1052,1052,2019-11-27T11:08:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPe1006,4,0,0,0,0,0,1,NA,3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,5706,5c29e917-89ef-4086-aee2-60bd6ea6c683,2019-11-28T11:46:58,NA,NA,NA,NA,NA,NA,FPE1006,2019-11-29T11:54:58.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/29 00:00:00,2019-11-29T11:56:45.000-07:00,58,1,14,145,NA,FPE1006,FPe1006,2019-11-27T13:30:00.000-07:00,2019-11-27T15:00:00.000-07:00,2019-11-27T16:20:00.000-07:00,2019-11-28T16:20:00.000-07:00,NA,NA,NA,NA,NA,7,100,3,1,7,10,3,0,1,6,1,3,0,NA,"Red colony count: Undiluted 100ml - 00, Undiluted 10ml - 00, 1:10^1 - 00 sample vol tested 1ml,",4,1,vWNdHeMtQ9ziuCJ2zngErs,5730,9f498170-dd2c-4818-866b-fc842614f74f,2019-11-29T06:23:59,490,1,0,0,145,100,10,0.1,1,0,0,100,1,0,100,10,0,0.1,1,1
66,2019-11-27T11:10:24.357+05:30,2019-11-28T17:16:17.641+05:30,NA,NA,352155091473740,58,1,22.5529145 88.3988056 -60.0 5.0,22.5529145,88.3988056,-60,5,14,141,0,0,0,0,1,0,NA,NA,NA,NA,1052,1052,2019-11-27T11:12:00.000+05:30,1,0,0,1,FPa1006,1 3,1,1,0,0,0,NA,4 5,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,5707,ddd1afdd-fe07-4498-b2c4-60d86d961299,2019-11-28T11:47:02,NA,NA,NA,NA,NA,NA,FPA1006,2019-11-29T11:47:42.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/29 00:00:00,2019-11-29T11:49:44.000-07:00,58,1,14,141,NA,FPA1006,FPa1006,2019-11-27T13:30:00.000-07:00,2019-11-27T15:00:00.000-07:00,2019-11-27T16:20:00.000-07:00,2019-11-28T16:20:00.000-07:00,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 -00; 1:10^2 - 00; 1:10^3 - 00, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,5726,e0039338-3e00-4323-a5f4-861601e17ef0,2019-11-29T06:16:57,486,0,0,0,141,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,1
67,2019-11-27T11:15:47.911+05:30,2019-11-28T17:16:27.704+05:30,NA,NA,352155091473740,58,1,22.5528677 88.3988329 -48.29999923706055 5.0,22.5528677,88.3988329,-48.29999924,5,14,143,0,0,0,1,0,0,NA,NA,NA,NA,1052,1052,2019-11-27T11:16:00.000+05:30,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FPc1006,1,1,0,0,0,NA,3,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,5708,8e35926d-b22b-4227-91bd-89ae25222837,2019-11-28T11:47:05,NA,NA,NA,NA,NA,NA,FPC1006,2019-11-29T11:51:36.000-07:00,subscriberid not found,simserial not found,enketo.sanipath.org:hSyuNcpgwTIMP2tW,2019/11/29 00:00:00,2019-11-29T11:53:13.000-07:00,58,1,14,143,NA,FPC1006,FPc1006,2019-11-27T13:30:00.000-07:00,2019-11-27T15:00:00.000-07:00,2019-11-27T16:20:00.000-07:00,2019-11-28T16:20:00.000-07:00,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 -02; 1:10^2 - 00; 1:10^3 - 00, Each sample vol tested 1ml",7,1,vWNdHeMtQ9ziuCJ2zngErs,5728,fe229fd4-4103-4f51-befa-dd407ab060ab,2019-11-29T06:20:25,488,0,0,0,143,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,1
69,2020-01-15T11:12:06.142+05:30,2020-01-15T17:03:38.765+05:30,NA,NA,352155091473740,58,2,22.551699 88.3961732 -44.5 5.0,22.551699,88.3961732,-44.5,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,2011,2011,2020-01-15T11:13:00.000+05:30,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA2001,2,NA,0,0,NA,NA,COB2001,88,Linen,88,Bed Linen,1,COB2002,88,Mould/Solid Plastic,88,Walker Toy,1,COB2003,88,Hard Plastic,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7242,9dd1d46b-c734-439c-86e6-73971c426dfb,2020-01-15T11:34:12,NA,NA,NA,NA,NA,NA,NA,2020-01-20T11:35:38.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/20 00:00:00,2020-01-20T11:37:21.000+06:30,58,2,15,NA,152,COB2003,COb2003,2020-01-15T14:00:00.000+06:30,2020-01-15T14:10:00.000+06:30,2020-01-15T15:30:00.000+06:30,2020-01-16T15:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 - 80; 1:10^2 - 10; 1:10^3 - 01, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,7281,04a526d9-c9d7-43a3-8bd9-84b6baba44de,2020-01-20T06:03:49,636,0,0,0,151,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,2
69,2020-01-15T11:12:06.142+05:30,2020-01-15T17:03:38.765+05:30,NA,NA,352155091473740,58,2,22.551699 88.3961732 -44.5 5.0,22.551699,88.3961732,-44.5,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,2011,2011,2020-01-15T11:13:00.000+05:30,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA2001,2,NA,0,0,NA,NA,COB2001,88,Linen,88,Bed Linen,1,COB2002,88,Mould/Solid Plastic,88,Walker Toy,1,COB2003,88,Hard Plastic,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7242,9dd1d46b-c734-439c-86e6-73971c426dfb,2020-01-15T11:34:12,NA,NA,NA,NA,NA,NA,NA,2020-01-20T11:27:16.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/20 00:00:00,2020-01-20T11:32:13.000+06:30,58,2,15,NA,151,COA2001,COa2001,2020-01-15T14:00:00.000+06:30,2020-01-15T14:10:00.000+06:30,2020-01-15T15:30:00.000+06:30,2020-01-16T15:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,2,5,1,3,1,1,4,1,3,0,NA,"Red colony count: 1:10^1 -92; 1:10^2 - 34; 1:10^3 - 11, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,7278,614ffe83-c76f-4c2f-aaa2-b969724aa054,2020-01-20T05:58:41,633,2,1,0,151,0.1,0.01,0.001,2,1,0,20,2,1,0.1,0.01,0,0.001,1200,2
69,2020-01-15T11:12:06.142+05:30,2020-01-15T17:03:38.765+05:30,NA,NA,352155091473740,58,2,22.551699 88.3961732 -44.5 5.0,22.551699,88.3961732,-44.5,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,2011,2011,2020-01-15T11:13:00.000+05:30,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA2001,2,NA,0,0,NA,NA,COB2001,88,Linen,88,Bed Linen,1,COB2002,88,Mould/Solid Plastic,88,Walker Toy,1,COB2003,88,Hard Plastic,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7242,9dd1d46b-c734-439c-86e6-73971c426dfb,2020-01-15T11:34:12,NA,NA,NA,NA,NA,NA,NA,2020-01-20T11:32:13.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/20 00:00:00,2020-01-20T11:33:48.000+06:30,58,2,15,NA,152,COB2001,COb2001,2020-01-15T14:00:00.000+06:30,2020-01-15T14:10:00.000+06:30,2020-01-15T15:30:00.000+06:30,2020-01-16T15:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 -6; 1:10^2 - 0; 1:10^3 - 00, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,7279,f43c015e-857c-44c4-a922-b626b6b10101,2020-01-20T06:00:15,634,0,0,0,151,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,2
69,2020-01-15T11:12:06.142+05:30,2020-01-15T17:03:38.765+05:30,NA,NA,352155091473740,58,2,22.551699 88.3961732 -44.5 5.0,22.551699,88.3961732,-44.5,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,2011,2011,2020-01-15T11:13:00.000+05:30,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA2001,2,NA,0,0,NA,NA,COB2001,88,Linen,88,Bed Linen,1,COB2002,88,Mould/Solid Plastic,88,Walker Toy,1,COB2003,88,Hard Plastic,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,1,vntmPzUZE9dnWTCy2cMMgv,7242,9dd1d46b-c734-439c-86e6-73971c426dfb,2020-01-15T11:34:12,NA,NA,NA,NA,NA,NA,NA,2020-01-20T11:33:48.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/20 00:00:00,2020-01-20T11:35:38.000+06:30,58,2,15,NA,152,COB2002,COb2002,2020-01-15T14:00:00.000+06:30,2020-01-15T14:10:00.000+06:30,2020-01-15T15:30:00.000+06:30,2020-01-16T15:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 -22; 1:10^2 - 2; 1:10^3 - 00, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,7280,67a64dcb-ad44-4e08-8d58-388db91904a7,2020-01-20T06:02:06,635,0,0,0,151,0.1,0.01,0.001,0,0,0,20,0,0,0.1,0.01,0,0.001,100,2
72,2020-01-15T11:37:54.770+05:30,2020-01-15T17:03:43.597+05:30,NA,NA,352155091473740,58,2,22.5503254 88.3967612 -68.30000305175781 5.0,22.5503254,88.3967612,-68.30000305,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,2099,2099,2020-01-15T11:39:00.000+05:30,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA2002,1,NA,0,0,NA,NA,COB2004,2,NA,4,NA,1,COB2005,88,Wood & Leather Sheet,88,Small Seat,1,COB2006,88,Hard Plastic,88,Box,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,7245,4911c504-4e6c-4ade-97f4-41d2d8d23a8b,2020-01-15T11:34:23,NA,NA,NA,NA,NA,NA,NA,2020-01-20T11:43:18.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/20 00:00:00,2020-01-20T11:44:49.000+06:30,58,2,15,NA,152,COB2006,COb2006,2020-01-15T14:00:00.000+06:30,2020-01-15T14:10:00.000+06:30,2020-01-15T15:30:00.000+06:30,2020-01-16T15:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,48,5,1,3,4,1,4,1,3,0,NA,"Red colony count: 1:10^1 - 50; 1:10^2 - 5; 1:10^3 - 2, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,7286,58dfa160-846e-4ba9-b4ac-c81b7ecf2406,2020-01-20T06:11:17,641,48,4,0,151,0.1,0.01,0.001,48,4,0,20,48,4,0.1,0.01,0,0.001,9600,2
72,2020-01-15T11:37:54.770+05:30,2020-01-15T17:03:43.597+05:30,NA,NA,352155091473740,58,2,22.5503254 88.3967612 -68.30000305175781 5.0,22.5503254,88.3967612,-68.30000305,5,15,NA,NA,NA,NA,NA,NA,NA,151,1,0,0,2099,2099,2020-01-15T11:39:00.000+05:30,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COA2002,1,NA,0,0,NA,NA,COB2004,2,NA,4,NA,1,COB2005,88,Wood & Leather Sheet,88,Small Seat,1,COB2006,88,Hard Plastic,88,Box,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Suvankar Mandal,1,vntmPzUZE9dnWTCy2cMMgv,7245,4911c504-4e6c-4ade-97f4-41d2d8d23a8b,2020-01-15T11:34:23,NA,NA,NA,NA,NA,NA,NA,2020-01-20T11:40:24.000+06:30,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/01/20 00:00:00,2020-01-20T11:41:51.000+06:30,58,2,15,NA,152,COB2004,COb2004,2020-01-15T14:00:00.000+06:30,2020-01-15T14:10:00.000+06:30,2020-01-15T15:30:00.000+06:30,2020-01-16T15:30:00.000+06:30,NA,NA,NA,NA,NA,6,1,3,16,5,1,3,1,1,4,1,3,0,NA,"Red colony count: 1:10^1 - 30; 1:10^2 - 3; 1:10^3 - 00, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,7284,88a6c1fe-1dc3-41e5-9482-e7cb6da55a78,2020-01-20T06:08:20,639,16,1,0,151,0.1,0.01,0.001,16,1,0,20,16,1,0.1,0.01,0,0.001,3200,2
