sample_type,sampleid,col_start_dt,col_end_dt,subscriberid.x,simserial.x,deviceid.x,col_ward,col_neighborhood,col_id_val,col_start,col_location,_col_location_latitude,_col_location_longitude,_col_location_altitude,_col_location_precision,col_weather,col_rainyest,col_rainweek,col_rainmon,col_pa_group,col_pa_prox,col_pa_type,col_pa_type_other,col_pa_latrine_distance,col_bw_group,col_bw_type,col_bw_type_other,col_bw_container,col_bw_container_lid,col_bw_cl_free,col_bw_cl_total,col_f_group,col_f_latrine_distance,col_p_group,col_p_type,col_p_type_other,col_p_num_note,col_p_num,col_dw_group,col_dw_type,col_dw_type_other,col_dw_container,col_dw_container_lid,col_dw_id,col_dw_cl_free,col_dw_cl_total,col_l_group,col_l_toilet_type,col_l_toilet_type_other,col_l_toilet_stalls,col_l_toilet_feces,col_l_toilet_users,col_l_toilet_hw,col_s_group,col_s_type,col_s_type_other,col_d_group,col_d_water_level,col_d_water_flow,col_d_size,col_d_lining,col_d_lining_oth,col_d_prompt,col_d_feces,col_d_animals,col_d_schools,col_d_urban_ag,col_d_public_latrines,col_d_hh_latrines,col_d_shops,col_d_hh,col_d_hh_num,col_sf_type,col_sf_type_other,col_da_type,col_da_type_other,col_o_type,col_o_type_other,col_close,col_notes,col_enum,col_photo,__version__.x,_id.x,_uuid.x,_submission_time.x,_index.x,lab_start_dt,subscriberid.y,simserial.y,deviceid.y,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type_fp,lab_sample_type_co,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__.y,_id.y,_uuid.y,_submission_time.y,_index.y,lab_1_ecoli,lab_2_ecoli,lab_3_ecoli,ec_dil1,ec_dil2,ec_dil3,ec_ecnt1,ec_ecnt2,ec_ecnt3,ec_denom,count1,count2,dil1,dil2,count3,dil3,ec_conc,neighbor
8,SL2002,2020/01/27 07:15:10,2020/01/27 09:23:43,NA,NA,352155091473740,58,2,SL2002,2020/01/27 07:16:00,22.5506522 88.3970162 -55.099998474121094 5.0,22.5506522,88.3970162,-55.099998474121,5,1,0,0,1,NA,3,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Biplab Jash,Debabrata Maity,1,vUmJbr8NFmqNo58UvPQcTV,7556,31d370a4-03b9-48b7-a2b9-41ddb23900ab,2020/01/27 09:24:00,144,2020/02/03 05:18:47,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/03 00:00:00,2020/02/03 05:21:34,58,2,NA,NA,SL2002,2020/01/27 08:48:00,2020/01/27 08:48:00,2020/01/27 09:10:00,2020/01/28 09:10:00,NA,NA,NA,100,NA,5,1,3,8,4,1,3,0,1,3,1,3,0,NA,"Red colony count: 1:10^2 - 50; 1:10^3 - 2; 1:10^4 - 1, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,7634,296b75c9-52d1-4a30-9657-2999f1817753,2020/02/03 06:17:50,688,8,0,0,0.01,0.001,1e-4,8,0,0,2,8,0,0.01,0.001,0,1e-4,1600,2
8,SL2002OLD,2019/05/06 04:47:00,2019/05/13 09:42:45,NA,NA,352155091473740,58,2,SL2002,2019/05/06 04:47:00,22.5491209 88.3971315 -33.400001525878906 5.0,22.5491209,88.3971315,-33.4000015258789,5,1,0,1,NA,NA,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somnath sarkar,1,vCBEYpWiADaf9jeVAqWewv,2763,a8fffc8b-4bbf-420b-98e6-4ea03c67c2f9,2019/05/13 09:42:53,6,2019/05/13 22:24:12,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/13 00:00:00,2019/05/13 22:33:37,58,2,NA,NA,SL2002,2019/05/06 19:15:00,2019/05/06 22:20:00,2019/05/06 22:41:00,2019/05/07 22:40:00,NA,NA,NA,40,NA,7,1,3,0,6,1,2,NA,1,5,1,2,NA,NA,"SOIL WT WAS APPROXIMATELY 40 G. RED COLONIES FOR1 ML AND 10^1 DILUTION WERE TDTC, AND FOR 10^2 IS 112.",3,0,vGuxuKRNcJh7oUGHdmQvJP,2777,35055ba9-af08-4b81-9944-7b46758d0eff,2019/05/13 10:03:56,5,0,998,998,1,0.1,0.01,0,998,998,2,0,998,1,0.1,998,0.01,NA,2
8,SL2003,2020/02/18 05:40:44,2020/02/18 10:51:57,NA,NA,352155090281144,58,2,SL2003,2020/02/18 05:41:00,22.5508076 88.396988 -27.399999618530273 5.0,22.5508076,88.396988,-27.3999996185302,5,1,0,0,1,NA,3,3,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar,Abhijit,1,vUmJbr8NFmqNo58UvPQcTV,8084,69a00981-f43b-43ab-93bb-8cd15c60435a,2020/02/18 10:53:05,154,2020/02/20 06:49:27,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/20 00:00:00,2020/02/20 06:51:09,58,2,NA,NA,SL2003,2020/02/18 05:30:00,2020/02/18 07:30:00,2020/02/18 09:15:00,2020/02/19 09:15:00,NA,NA,NA,110,NA,6,1,3,42,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 - TNTC; 1:10^2 - 86; 1:10^3 - 5, Each sample vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,8161,13aba9a3-fd2d-4c63-b543-53ee401da675,2020/02/20 07:47:10,819,42,0,0,0.1,0.01,0.001,42,0,0,2,42,0,0.1,0.01,0,0.001,840,2
8,SL2003OLD,2019/05/13 07:13:22,2019/05/13 10:17:29,NA,NA,352155091473740,58,2,SL2003,2019/05/13 07:14:00,22.5508444 88.3957485 -42.599998474121094 4.5,22.5508444,88.3957485,-42.599998474121,4.5,1,0,0,1,NA,2,1,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poltry,Biplab Jash,1,vCBEYpWiADaf9jeVAqWewv,2786,1b2f4e13-ec74-4d05-99e7-7552ed204115,2019/05/13 10:17:35,15,2019/05/15 23:14:37,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 00:00:00,2019/05/15 23:40:50,58,2,NA,NA,SL2003,2019/05/13 20:50:00,2019/05/13 21:00:00,2019/05/13 22:15:00,2019/05/14 21:30:00,NA,NA,NA,35,NA,7,1,2,NA,6,1,3,5,1,5,1,3,0,NA,"RED COLONIES: 1 ML (UNDILUTED)- 58 , 1ML (1:10 DILUTION)-18 COLONIES, 1 ML (1:100 DILUTION)- 10 COLONIES. IN EVERY CASES SMUDGED RED COLONIES FOUND.",4,0,vGuxuKRNcJh7oUGHdmQvJP,2852,4c3acf01-5459-4153-9b0e-ff89f0d74a87,2019/05/15 11:11:10,15,998,5,0,1,0.1,0.01,998,5,0,2,998,5,1,0.1,0,0.01,100,2
8,SL2004,2020/03/11 05:17:57,2020/03/13 11:48:43,NA,NA,352155090281144,58,2,SL2004,2020/03/11 05:22:00,22.5490784 88.3972005 -67.0999984741211 5.0,22.5490784,88.3972005,-67.0999984741211,5,1,0,1,NA,NA,2,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Somnath Sarkar,Debabrata Maity,1,vbPSTZSrVFcUL4XdGCBGwn,8710,2cf9ca71-7ff7-477e-af84-07b271bf0d78,2020/03/13 11:50:52,166,2020/03/16 06:05:32,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/03/16 00:00:00,2020/03/16 06:07:07,58,2,NA,NA,SL2004,2020/03/11 06:30:00,2020/03/11 08:30:00,2020/03/11 09:30:00,2020/03/12 09:30:00,NA,NA,NA,109,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,"Red colony count: 1:10^1 - 2; 1:10^2 - 01; 1:10^3 - 00, Each sample vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,8779,663538b9-9f68-45d5-9cbc-ce73ef549430,2020/03/16 07:02:45,909,0,0,0,0.1,0.01,0.001,0,0,0,2,0,0,0.1,0.01,0,0.001,10,2
8,SL2004OLD,2019/05/13 07:33:05,2019/05/13 10:19:45,NA,NA,352155091473740,58,2,SL2004old,2019/05/13 07:34:00,22.5508748 88.3957038 -49.29999923706055 5.0,22.5508748,88.3957038,-49.2999992370605,5,1,0,0,1,NA,2,1,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Biplab Jash,1,vCBEYpWiADaf9jeVAqWewv,2787,8eaf285b-2f9a-49d2-bac6-00ccb107a431,2019/05/13 10:19:54,16,2019/05/15 23:40:50,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 00:00:00,2019/05/15 23:50:14,58,2,NA,NA,SL2004old,2019/05/13 20:52:00,2019/05/13 21:00:00,2019/05/13 22:15:00,2019/05/14 21:30:00,NA,NA,NA,23,NA,7,1,3,0,6,1,3,0,1,5,1,3,0,NA,"SHORTAGE IN SAMPLE AMOUNT. 3 G SOIL WAS MIXED WITH 30 ML OF BEEF EXTRACT FOR MST ASSAY. 28 (WITH SMUDGED COLONIES), 24 AND A SINGLE RED COLONIES WERE NOTED FOR UNDILUTED, 1:10 AND 1:100 DILUTION, RESPECTIVELY",4,0,vGuxuKRNcJh7oUGHdmQvJP,2853,f738d933-7707-4764-a460-c06f012aeeb6,2019/05/15 11:20:34,16,0,0,0,1,0.1,0.01,0,0,0,2,0,0,1,0.1,0,0.01,1,2
8,SL2005,2020/03/16 04:31:52,2020/03/16 11:45:56,NA,NA,352155091473740,58,2,SL2005,2020/03/16 04:32:00,22.5506978 88.397004 -43.70000076293945 4.5,22.5506978,88.397004,-43.7000007629394,4.5,1,0,1,NA,NA,2,3,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb,Abhijit,1,vbPSTZSrVFcUL4XdGCBGwn,8796,d41ef048-1b17-4164-b257-c7a45ce59c40,2020/03/16 11:46:32,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2
9,BW1001,2019/05/28 04:00:47,2019/05/28 10:28:51,NA,NA,352155091473740,58,1,BW1001,2019/05/28 04:01:00,22.5535868 88.3983759 -22.100000381469727 5.0,22.5535868,88.3983759,-22.1000003814697,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Suvankar Mandal,1,vCBEYpWiADaf9jeVAqWewv,2992,7f23f133-493f-431d-beb1-62d52d24ce4c,2019/05/28 10:30:55,43,2019/06/05 00:09:04,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/06/04 00:00:00,2019/06/05 00:13:11,58,1,NA,NA,BW1001,2019/05/28 17:17:00,2019/05/28 18:00:00,2019/05/28 19:15:00,2019/05/29 19:15:00,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,0,NA,NA,NA,NA,NA,"RED COLONIES: 3 AND NIL, RESPECTIVELY.","3,4",0,vGuxuKRNcJh7oUGHdmQvJP,3077,49ab78b1-8c60-4f56-b84e-d48c909d853b,2019/06/04 11:43:33,51,0,0,NA,100,10,NA,0,0,NA,100,0,0,100,10,NA,NA,0.5,1
9,BW2001,2020/01/27 07:04:08,2020/01/27 09:23:16,NA,NA,352155091473740,58,2,BW2001,2020/01/27 07:04:00,22.550603 88.3970107 -49.20000076293945 5.0,22.550603,88.3970107,-49.2000007629394,5,1,0,0,1,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar Mandal,Ashis Saha,1,vUmJbr8NFmqNo58UvPQcTV,7554,d6aa33d3-d0be-40f9-bb0f-e3f8f4732614,2020/01/27 09:23:51,142,2020/02/03 05:15:14,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/02/03 00:00:00,2020/02/03 05:17:21,58,2,NA,NA,BW2001,2020/01/27 08:48:00,2020/01/27 08:48:00,2020/01/27 09:10:00,2020/01/28 09:10:00,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,0,NA,NA,NA,NA,NA,"Red colony count: Undiluted 100ml - 11, Undiluted 10ml - 1",4,1,vWNdHeMtQ9ziuCJ2zngErs,7632,f70f1578-b5e2-4f49-b670-82967917f365,2020/02/03 06:13:36,686,0,0,NA,100,10,NA,0,0,NA,100,0,0,100,10,NA,NA,0.5,2
9,BW2001OLD,2019/05/07 04:13:59,2019/05/13 09:53:53,NA,NA,352155091473740,58,2,BW2001,2019/05/07 04:16:00,22.5500434 88.3966413 -52.70000076293945 5.0,22.5500434,88.3966413,-52.7000007629394,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,3,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Buddhadeb Samaddar,1,vCBEYpWiADaf9jeVAqWewv,2773,d951a9ab-de2c-4e16-9c6a-e35df57c211e,2019/05/13 09:54:00,7,2019/05/13 23:09:09,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/13 00:00:00,2019/05/13 23:14:10,58,2,NA,NA,BW2001,2019/05/07 18:40:00,2019/05/07 19:05:00,2019/05/07 19:30:00,2019/05/08 19:40:00,NA,NA,NA,NA,NA,7,10,3,0,7,100,3,0,0,NA,NA,NA,NA,NA,"30 RED COLONIES DETECTED FOR 10 ML UNDILUTED SAMPLE, AND TNTC FOR 100 ML","1,4",0,vGuxuKRNcJh7oUGHdmQvJP,2800,d3e27748-51c0-4709-a5a5-2cee2c2187f3,2019/05/13 10:44:29,7,0,0,NA,10,100,NA,0,0,NA,100,0,0,100,10,NA,NA,0.5,2
9,BW2002,2020/03/03 04:43:14,2020/03/03 10:01:35,NA,NA,352155090281144,58,2,BW2002,2020/03/03 04:43:00,22.5517759 88.3955874 -45.5 5.0,22.5517759,88.3955874,-45.5,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Suvankar Mandal,Somnath Sarkar,1,vbPSTZSrVFcUL4XdGCBGwn,8478,a5e8a469-0af1-4a1f-b6eb-23867a51b6b5,2020/03/03 10:03:19,160,2020/03/16 05:39:09,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/03/16 00:00:00,2020/03/16 05:42:11,58,2,NA,NA,BW2002,2020/03/03 07:30:00,2020/03/03 07:50:00,2020/03/03 09:00:00,2020/03/04 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,7,10,3,0,0,NA,NA,NA,NA,NA,"Red colony count: Undiluted 100ml - 2, Undiluted 10ml - 3; No colonies/medium blue spots seen in 10ml and in 100ml, no growth.",6,1,vWNdHeMtQ9ziuCJ2zngErs,8762,6c611e55-baaa-4a0b-b700-ec709089055f,2020/03/16 06:37:49,892,0,0,NA,100,10,NA,0,0,NA,100,0,0,100,10,NA,NA,0.5,2
9,BW2003,2020/03/11 05:08:30,2020/03/13 11:48:28,NA,NA,352155090281144,58,2,BW2003,2020/03/11 05:08:00,22.5489594 88.3971732 -41.099998474121094 5.0,22.5489594,88.3971732,-41.099998474121,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,88,Well,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Debabrata Maity,1,vbPSTZSrVFcUL4XdGCBGwn,8708,f850958a-7bb1-4496-9727-fb3709ef51ec,2020/03/13 11:50:47,164,2020/03/16 06:07:07,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2020/03/16 00:00:00,2020/03/16 06:08:27,58,2,NA,NA,BW2003,2020/03/11 06:30:00,2020/03/11 08:30:00,2020/03/11 09:30:00,2020/03/12 09:30:00,NA,NA,NA,NA,NA,7,100,2,NA,7,10,3,6,0,NA,NA,NA,NA,NA,"Red colony count: Undiluted 100ml - TNTC, Undiluted 10ml - TNTC",6,1,vWNdHeMtQ9ziuCJ2zngErs,8780,f756cdbd-64f0-459c-b877-ee57ba37f1aa,2020/03/16 07:04:05,910,998,6,NA,100,10,NA,998,6,NA,100,998,6,100,10,NA,NA,60,2
9,BW2004,2020/03/19 06:02:27,2020/03/19 11:38:50,NA,NA,352155091473740,58,2,BW2004,2020/03/19 06:02:00,22.5507049 88.3966862 -42.099998474121094 5.0,22.5507049,88.3966862,-42.099998474121,5,1,0,0,1,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sample collected by Buddhadeb Samaddar,Somnath Sarkar,1,vbPSTZSrVFcUL4XdGCBGwn,8983,0e7088d7-8928-4fea-a7c1-b743f536828c,2020/03/19 11:40:39,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,2
10,SF1001,2019/05/14 04:08:29,2019/05/14 10:05:38,NA,NA,352155091473740,58,1,SF1001,2019/05/14 04:08:00,22.5536256 88.3979549 -48.400001525878906 5.0,22.5536256,88.3979549,-48.4000015258789,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Chanamasla,NA,NA,NA,NA,NA,NA,Biplab Jash,0,vCBEYpWiADaf9jeVAqWewv,2810,c1e5f557-f2a6-46a8-9eea-181cdd905c99,2019/05/14 10:05:49,18,2019/05/16 00:31:49,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 00:00:00,2019/05/16 00:41:12,58,1,NA,NA,SF1001,2019/05/14 18:24:00,2019/05/14 19:30:00,2019/05/14 22:40:00,2019/05/15 22:00:00,NA,150,NA,NA,NA,7,10,2,NA,7,1,1,NA,1,6,1,1,NA,NA,70 BLUE COLONIES WERE DETECTED FOR 1ML SAMPLE OF 1:100 DILUTION. ALL OF THE CASES ABUNDANCE OF RED COLONIES WERE TNTC.,4,0,vGuxuKRNcJh7oUGHdmQvJP,2858,7d3a5441-f3b5-4653-96c3-75cf45d7fbcf,2019/05/15 12:11:32,21,998,999,999,10,1,0.1,998,999,999,1350,998,999,10,1,999,0.1,2700000,1
10,SF1002,2019/05/14 04:12:05,2019/05/14 10:07:17,NA,NA,352155091473740,58,1,SF1002,2019/05/14 04:12:00,22.5535655 88.397867 -41.29999923706055 5.0,22.5535655,88.397867,-41.2999992370605,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Veg puri,NA,NA,NA,NA,NA,NA,Somnath Sarkar,1,vCBEYpWiADaf9jeVAqWewv,2811,c07b58eb-12f3-4d69-8d6a-c84bed721ab2,2019/05/14 10:07:23,19,2019/05/16 00:41:12,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/15 00:00:00,2019/05/16 00:56:55,58,1,NA,NA,SF1002,2019/05/14 18:25:00,2019/05/14 19:30:00,2019/05/14 22:40:00,2019/05/15 22:00:00,NA,200,NA,NA,NA,7,10,3,3,7,1,3,0,1,6,1,3,0,NA,"6 ml of sample used instead of 10 ml for undiluted sample WHERE SOME SMUDGED BLUE COLONIES FOUND ALONG WITH 3 DISTINCT BLUE COLONIES. FOR RED COLONIES: 9, 1 AND 0, NUMBER OF COLONIES WERE NOTED FOR 6 ML-UNDILUTED, 1 ML-UNDILUTED AND 1ML-1:10 DILUTION, RESPECTIVELY.",4,0,vGuxuKRNcJh7oUGHdmQvJP,2859,7b5cfaff-766c-4de0-94aa-17d532773d65,2019/05/15 12:27:15,22,3,0,0,10,1,0.1,3,0,0,1800,3,0,10,1,0,0.1,540,1
10,SF1003,2019/05/21 03:59:43,2019/05/21 09:15:30,NA,NA,352155091473740,58,1,SF1003,2019/05/21 04:00:00,22.5536053 88.397933 -37.900001525878906 5.0,22.5536053,88.397933,-37.9000015258789,5,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Cut fruit,NA,NA,NA,NA,NA,NA,Abhijit Guha,1,vCBEYpWiADaf9jeVAqWewv,2882,ceeb198c-fd92-42b0-8e4e-a3277aa26c78,2019/05/21 09:16:13,30,2019/05/24 10:53:09,subscriberid not found,simserial not found,enketo.sanipath.org:LtT0SCbULZaZ3pbc,2019/05/24 00:00:00,2019/05/24 10:59:41,58,1,NA,NA,SF1003,2019/05/21 04:56:00,2019/05/21 05:30:00,2019/05/21 06:30:00,2019/05/22 09:30:00,NA,300,NA,NA,NA,7,10,3,23,7,1,3,6,1,6,1,3,2,NA,"OBSERVED RED COLONIES NUMBERS ARE- (10 ML UNDILUTED -TDTC), (1ML UNDILUTED-85), (1 ML 1:10 DILUTION-25), AND (1ML 1:100 DILUTION-2)",4,0,vGuxuKRNcJh7oUGHdmQvJP,2949,3d65ab00-4127-4832-9e31-438f6185e737,2019/05/24 11:59:56,34,23,6,2,10,1,0.1,23,6,2,2700,23,6,10,1,2,0.1,6209.999999999999,1
10,SF1004,2019/05/21 08:23:06,2019/05/21 09:15:17,NA,NA,352155091473740,58,1,SF1004,2019/05/21 08:24:00,22.5535582 88.3972241 -13.600000381469727 5.0,22.5535582,88.3972241,-13.6000003814697,5,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Biplab Jash,1,vCBEYpWiADaf9jeVAqWewv,2883,33be0f67-97aa-44a2-84d9-c9dc92d8e72b,2019/05/21 09:16:15,31,2019/05/27 19:11:08,subscriberid not found,simserial not found,enketo.sanipath.org:KwUl3nmJ1FH1Ta6G,2019/05/27 00:00:00,2019/05/27 19:26:35,58,1,NA,NA,SF1004,2019/05/21 21:58:00,2019/05/21 22:30:00,2019/05/21 23:30:00,2019/05/22 23:00:00,NA,300,NA,NA,NA,7,10,3,1,7,1,3,0,1,6,1,3,0,NA,"10 ML UNDILUTED SAMPLE WILL BE CONSIDERED TO BE 6 ML. APART FROM THE MENTIONED DILUTION, THERE WAS NO RED OR BLUE COLONIES FOUND FOR 1 ML AT 1:100 DILUTION. 21 AND 10 RED COLONIES FOUND AT 6 ML AND 1 ML UNDILUTED SAMPLE.",4,0,vGuxuKRNcJh7oUGHdmQvJP,2959,5368d0df-6af0-4613-bee1-f8acbf4d5984,2019/05/27 06:56:57,36,1,0,0,10,1,0.1,1,0,0,2700,1,0,10,1,0,0.1,270,1
