lab_start_dt,subscriberid,simserial,deviceid,today,lab_end_dt,lab_ward,lab_neighborhood,lab_sample_type,lab_sample_type_fp,lab_sample_type_co,lab_id,lab_id_val,lab_received,lab_processing,lab_incubator_placed,lab_incubator_removed,lab_p_weight,lab_sf_weight,lab_da_weight,lab_pa_weight,lab_1_note,lab_1_dil_tested,lab_1_volume,lab_1_ecoli_reading_membrane,lab_1_ecoli_membrane,lab_2_dil_tested,lab_2_volume,lab_2_ecoli_reading_membrane,lab_2_ecoli_membrane,lab_3_dilution_performed,lab_3_dil_tested,lab_3_volume,lab_3_ecoli_reading_membrane,lab_3_ecoli_membrane,lab_closing,lab_notes,lab_enum,lab_photo,__version__,_id,_uuid,_submission_time,_index
2019/10/31 03:57:14,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:00:34,59,1,99,NA,NA,FB1092,FB1092,2019/10/28 06:40:00,2019/10/28 07:15:00,2019/10/28 07:30:00,2019/10/29 07:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RED COLONY COUNT:- 100ml-00,6,0,vWNdHeMtQ9ziuCJ2zngErs,4742,f9a0ad96-efef-452f-a044-d4efdbcc4f3b,2019/10/31 04:57:47,325
2019/10/31 04:00:34,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:04:58,59,1,11,NA,NA,PLC1050,PLc1050,2019/10/28 06:40:00,2019/10/28 07:50:00,2019/10/28 09:30:00,2019/10/29 09:30:00,NA,NA,NA,NA,NA,3,1,3,71,2,1,3,7,1,1,1,3,1,NA,RED COLONY COUNT:- 1:10^4- TDTC; 1:10^5- 44; 1:10^6- 01,6,0,vWNdHeMtQ9ziuCJ2zngErs,4743,4fec37c5-5a99-4bf3-91e4-3acc7aa889ef,2019/10/31 05:02:09,326
2019/10/31 04:04:58,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:08:32,59,1,99,NA,NA,FB1093,FB1093,2019/10/28 06:40:00,2019/10/28 07:15:00,2019/10/28 07:30:00,2019/10/29 07:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RED COLONY COUNT :-UNDILUTED - 100ml -00,4,0,vWNdHeMtQ9ziuCJ2zngErs,4744,3d9e0447-f3c5-404e-b4bb-67d8db214cb8,2019/10/31 05:05:44,327
2019/10/31 04:08:33,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:13:55,59,1,11,NA,NA,PLC1051,PLc1051,2019/10/28 06:40:00,2019/10/28 07:55:00,2019/10/28 09:30:00,2019/10/29 09:30:00,NA,NA,NA,NA,NA,3,1,1,NA,2,1,3,20,1,1,1,3,10,NA,RED COLONY COUNT :- 1:10^4- TNTC; 1:10^5-36; 1:10^6- 06,6,0,vWNdHeMtQ9ziuCJ2zngErs,4745,f0cc4c16-44cd-4eef-a822-cd129a7ca5bd,2019/10/31 05:11:06,328
2019/10/31 04:13:55,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:19:14,59,1,99,NA,NA,FB1094,FB1094,2019/10/28 06:40:00,2019/10/28 07:15:00,2019/10/28 07:40:00,2019/10/29 07:40:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAMPLE WITH PLc 1051& RED COLONY COUNT:-UNDILUTED -100ml-00,6,0,vWNdHeMtQ9ziuCJ2zngErs,4746,20149533-8f0b-405c-b2dc-8fd7a093dba9,2019/10/31 05:16:27,329
2019/10/31 04:19:15,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:23:43,59,1,11,NA,NA,PLC1052,PLc1052,2019/10/28 06:40:00,2019/10/28 08:00:00,2019/10/28 09:30:00,2019/10/29 09:30:00,NA,NA,NA,NA,NA,3,1,3,4,2,1,3,0,1,1,1,3,0,NA,RED COLONY COUNT:- 1:10^4- 04; 1:10^5- 00; 1:10^6- 00,6,0,vWNdHeMtQ9ziuCJ2zngErs,4747,ba889ee0-70ad-43b1-95d4-0f2880862d54,2019/10/31 05:20:54,330
2019/10/31 04:23:43,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:26:57,59,1,99,NA,NA,FB1095,FB1095,2019/10/28 06:40:00,2019/10/28 07:15:00,2019/10/28 07:40:00,2019/10/29 07:40:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAMPLE WITH PLc 1052; &RED COLONY COUNT :- UNDILUTED-100ml -00,4,0,vWNdHeMtQ9ziuCJ2zngErs,4748,53383536-4f94-4125-af87-3b3b08799362,2019/10/31 05:24:10,331
2019/10/31 04:26:57,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:31:00,59,1,11,NA,NA,PLC1053,PLc1053,2019/10/28 06:40:00,2019/10/28 08:00:00,2019/10/28 09:30:00,2019/10/29 09:30:00,NA,NA,NA,NA,NA,3,1,3,0,2,1,3,0,1,1,1,3,0,NA,RED COLONY COUNT :- 1:10^4- 00; 1:10^5-00;1:10^6-00,6,0,vWNdHeMtQ9ziuCJ2zngErs,4749,016b060d-c4dd-4bde-a3d8-e4bd521dfa21,2019/10/31 05:28:12,332
2019/10/31 04:31:00,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:34:58,59,1,99,NA,NA,FB1096,FB1096,2019/10/28 06:40:00,2019/10/28 07:15:00,2019/10/28 07:40:00,2019/10/29 07:40:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAMPLE WITH PLc1053 & RED COLONY COUNT -UNDILUTED -100 ml- 00,4,0,vWNdHeMtQ9ziuCJ2zngErs,4750,5c181665-9869-4d5a-82cb-6973e21e2312,2019/10/31 05:32:11,333
2019/10/31 04:34:59,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:42:44,57,1,99,NA,NA,FB1097,FB1097,2019/10/29 05:50:00,2019/10/29 06:15:00,2019/10/29 06:30:00,2019/10/30 06:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAMPLE WITH MO1108; & RED COLONY COUNT:- UNDILUTED - 100ml :00,6,0,vWNdHeMtQ9ziuCJ2zngErs,4751,93716b1a-0bbd-4a60-92b5-2c9cc9e278b3,2019/10/31 05:39:56,334
2019/10/31 04:42:44,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:47:35,55,1,99,NA,NA,FB1098,FB1098,2019/10/29 05:50:00,2019/10/29 06:15:00,2019/10/29 06:30:00,2019/10/30 06:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SAMPLE WITH MO1109& RED COLONY COUNT:- UNDILUTRD ; 100ml-00,6,0,vWNdHeMtQ9ziuCJ2zngErs,4752,4b9bdfda-512f-42cc-a086-79209e5db162,2019/10/31 05:44:47,335
2019/10/31 04:47:35,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:50:12,33,1,98,NA,NA,NCEC45,NCEC45,2019/10/28 06:40:00,2019/10/28 07:05:00,2019/10/28 07:15:00,2019/10/29 07:15:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RED COLONY COUNT - UNDILUTED : 100ml-00,6,0,vWNdHeMtQ9ziuCJ2zngErs,4753,0c25368b-4557-4035-8b64-1b37f190f8b2,2019/10/31 05:47:24,336
2019/10/31 04:50:12,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/10/31 00:00:00,2019/10/31 04:53:22,33,1,98,NA,NA,NCEC46,NCEC46,2019/10/29 05:50:00,2019/10/29 06:10:00,2019/10/29 06:15:00,2019/10/30 06:15:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RED COLONY COUNT : -UNDILUTED -100ml -00,6,0,vWNdHeMtQ9ziuCJ2zngErs,4754,dc10423e-aba4-46eb-b26a-5013dad07f83,2019/10/31 05:50:33,337
2019/11/04 05:06:46,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 05:12:58,59,1,11,NA,NA,PLC1054,PLc1054,2019/10/31 07:00:00,2019/10/31 07:30:00,2019/10/31 09:00:00,2019/11/01 09:00:00,NA,NA,NA,NA,NA,3,1,3,98,2,1,3,1,1,1,1,3,0,NA,Red Colony Count: 1:10^4 - 60; 1:10^5 - 06; 1:10^6 - 00 Each dilution volume tested 1ml,6,0,vWNdHeMtQ9ziuCJ2zngErs,4835,8a5dd1d7-6214-46eb-bf8c-299793737288,2019/11/04 06:10:07,338
2019/11/04 05:12:58,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 05:16:53,59,1,99,NA,NA,FB1099,FB1099,2019/10/31 07:00:00,2019/10/31 07:30:00,2019/10/31 09:00:00,2019/11/01 09:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red colony count: Undiluted volume tested 100ml - 00,6,0,vWNdHeMtQ9ziuCJ2zngErs,4836,6f1053c5-e147-4334-ac87-4b4815ac4538,2019/11/04 06:14:02,339
2019/11/04 05:16:53,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 05:27:21,59,1,11,NA,NA,PLC1055,PLc1055,2019/10/31 07:00:00,2019/10/31 07:30:00,2019/10/31 08:30:00,2019/11/01 08:30:00,NA,NA,NA,NA,NA,3,1,3,1,2,1,3,0,1,1,1,3,0,NA,Red colony count: 1:10^4 -1; 1:10^5 - 6; 1:10^6 -00,6,1,vWNdHeMtQ9ziuCJ2zngErs,4837,fbc7d5c1-e5db-48c8-95b2-f1dd14a8cdd4,2019/11/04 06:24:30,340
2019/11/04 05:27:22,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 05:29:54,59,1,11,NA,NA,PLC1056,PLc1056,2019/10/31 07:00:00,2019/10/31 07:30:00,2019/10/31 08:30:00,2019/11/01 08:30:00,NA,NA,NA,NA,NA,3,1,3,0,2,1,3,0,1,1,1,3,0,NA,Red colony count: 1:10^4 -00; 1:10^5 - 00; 1:10^6 -00,6,1,vWNdHeMtQ9ziuCJ2zngErs,4838,d55be3c8-8b9a-4507-8280-361c0356392c,2019/11/04 06:27:08,341
2019/11/04 05:29:54,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 05:32:37,59,1,99,NA,NA,FB1101,FB1101,2019/10/31 07:00:00,2019/10/31 07:30:00,2019/10/31 08:30:00,2019/11/01 08:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samplewith PLc1056, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,4839,9925d22f-ad93-48c0-8cbf-71fc6ccd1a01,2019/11/04 06:29:46,342
2019/11/04 05:32:37,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 05:37:19,59,1,11,NA,NA,PLC1057,PLc1057,2019/10/31 07:00:00,2019/10/31 07:30:00,2019/10/31 08:30:00,2019/11/01 08:30:00,NA,NA,NA,NA,NA,3,1,3,21,2,1,3,0,1,1,1,3,0,NA,Red colony count: 1:10^4 -12; 1:10^5 - 5; 1:10^6 -00,6,1,vWNdHeMtQ9ziuCJ2zngErs,4840,ad820c05-4dea-4ae1-8165-857ee9fe2da8,2019/11/04 06:34:28,343
2019/11/04 05:42:25,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 05:46:45,59,1,99,NA,NA,FB1102,FB1102,2019/10/31 07:00:00,2019/10/31 07:30:00,2019/10/31 08:30:00,2019/11/01 08:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samplewith PLc1057, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,4841,3bba3e1b-2408-4bae-a603-4a36e89c0004,2019/11/04 06:43:54,344
2019/11/04 05:46:45,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 05:49:15,59,1,11,NA,NA,PLC1058,PLc1058,2019/10/31 07:00:00,2019/10/31 07:30:00,2019/10/31 08:30:00,2019/11/01 08:30:00,NA,NA,NA,NA,NA,3,1,3,38,2,1,3,5,1,1,1,3,0,NA,Red colony count: 1:10^4 -05; 1:10^5 - 01; 1:10^6 -00,6,1,vWNdHeMtQ9ziuCJ2zngErs,4842,cd371b47-8b32-4ace-9a02-73714e554c4a,2019/11/04 06:46:24,345
2019/11/04 05:49:15,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 05:51:21,59,1,99,NA,NA,FB1103,FB1103,2019/10/31 07:00:00,2019/10/31 07:30:00,2019/10/31 08:30:00,2019/11/01 08:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samplewith PLc1058, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,4843,cbf11315-6dd5-4cab-b617-8ba7300afd43,2019/11/04 06:48:30,346
2019/11/04 05:51:21,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:03:18,66,1,99,NA,NA,FB1105,FB1105,2019/10/31 07:00:00,2019/10/31 07:30:00,2019/10/31 08:30:00,2019/11/01 08:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samplewith MO1110, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,4844,e414881b-284a-424a-b7b7-350d4bff4ec5,2019/11/04 07:00:25,347
2019/11/04 06:03:18,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:04:57,59,1,99,NA,NA,FB1104,FB1104,2019/10/31 07:00:00,2019/10/31 07:30:00,2019/10/31 08:30:00,2019/11/01 08:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samplewith MO1111, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,4845,7e7b851f-7721-450a-a052-54e75baa87fe,2019/11/04 07:02:06,348
2019/11/04 06:04:57,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:06:59,33,1,98,NA,NA,NCEC47,NCEC47,2019/10/31 07:00:00,2019/10/31 07:30:00,2019/10/31 08:30:00,2019/11/01 08:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Colony Count: Undiluted Volume Tested 100ml - 00,6,1,vWNdHeMtQ9ziuCJ2zngErs,4846,4bd82664-b74c-4c4c-9b9f-bfb28fafe905,2019/11/04 07:04:08,349
2019/11/04 06:06:59,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:09:51,58,1,15,NA,151,COA1005,COa1005,2019/11/01 07:38:00,2019/11/01 08:30:00,2019/11/01 11:30:00,2019/11/02 11:30:00,NA,NA,NA,NA,NA,6,1,3,3,5,1,3,1,1,4,1,3,0,NA,Red colony count: 1:10^1 -8; 1:10^2 - 2; 1:10^3 -1,4,1,vWNdHeMtQ9ziuCJ2zngErs,4847,491cf6b1-0020-4512-8e00-ea1fee85ace8,2019/11/04 07:07:00,350
2019/11/04 06:09:51,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:14:33,58,1,15,NA,152,COB1014,COb1014,2019/11/01 07:38:00,2019/11/01 08:30:00,2019/11/01 11:30:00,2019/11/02 11:30:00,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,Red colony count: 1:10^1 -176; 1:10^2 - 72; 1:10^3 -2,6,1,vWNdHeMtQ9ziuCJ2zngErs,4848,0c7a170c-78dd-442f-af2d-3150c3e671e4,2019/11/04 07:11:42,351
2019/11/04 06:14:33,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:16:45,58,1,15,NA,152,COB1015,COb1015,2019/11/01 07:38:00,2019/11/01 08:30:00,2019/11/01 11:30:00,2019/11/02 11:30:00,NA,NA,NA,NA,NA,6,1,3,0,5,1,3,0,1,4,1,3,0,NA,Red colony count: 1:10^1 -6; 1:10^2 - 2; 1:10^3 -1,4,1,vWNdHeMtQ9ziuCJ2zngErs,4849,8c319ae6-e567-4303-84aa-a9732d730d1f,2019/11/04 07:13:55,352
2019/11/04 06:16:45,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:19:14,58,1,15,NA,152,COB1016,COb1016,2019/11/01 07:38:00,2019/11/01 08:30:00,2019/11/01 11:30:00,2019/11/02 11:30:00,NA,NA,NA,NA,NA,6,1,2,NA,5,1,3,1,1,4,1,3,1,NA,Red colony count: 1:10^1 -17; 1:10^2 - 4; 1:10^3 -00,6,1,vWNdHeMtQ9ziuCJ2zngErs,4850,dc3e0f36-27fd-41e0-9abd-a9bd8ee47648,2019/11/04 07:16:23,353
2019/11/04 06:19:15,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:21:16,58,1,99,NA,NA,FB1108,FB1108,2019/11/01 07:38:00,2019/11/01 08:30:00,2019/11/01 11:30:00,2019/11/02 11:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samplewith COa1005, COb1014, COb1015, COb1016, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,4851,c070281a-7863-43a6-813b-6845125afde4,2019/11/04 07:18:25,354
2019/11/04 06:21:16,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:23:08,59,1,11,NA,NA,PLC1059,PLc1059,2019/11/01 07:38:00,2019/11/01 08:30:00,2019/11/01 11:30:00,2019/11/02 11:30:00,NA,NA,NA,NA,NA,3,1,3,34,2,1,3,6,1,1,1,3,1,NA,Red colony count: 1:10^4 -21; 1:10^5 - 11; 1:10^6 -01,6,1,vWNdHeMtQ9ziuCJ2zngErs,4852,9ebf3360-462b-49ff-878f-15a5feb3fe34,2019/11/04 07:20:15,355
2019/11/04 06:23:08,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:24:42,59,1,99,NA,NA,FB1106,FB1106,2019/11/01 07:38:00,2019/11/01 08:30:00,2019/11/01 11:30:00,2019/11/02 11:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samplewith PLc1059, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,4853,c0a1c52c-5f85-432b-8fb9-52cf231a1ff2,2019/11/04 07:21:51,356
2019/11/04 06:24:42,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:26:35,59,1,11,NA,NA,PLC1060,PLc1060,2019/11/01 07:38:00,2019/11/01 08:30:00,2019/11/01 11:30:00,2019/11/02 11:30:00,NA,NA,NA,NA,NA,3,1,3,30,2,1,3,5,1,1,1,3,0,NA,Red colony count: 1:10^4 -94; 1:10^5 - 16; 1:10^6 -02,4,1,vWNdHeMtQ9ziuCJ2zngErs,4854,58be7528-c1e5-4f77-96c5-7ea4841da7fb,2019/11/04 07:23:44,357
2019/11/04 06:26:36,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:27:55,59,1,99,NA,NA,FB1107,FB1107,2019/11/01 07:38:00,2019/11/01 08:30:00,2019/11/01 11:30:00,2019/11/02 11:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samplewith PLc1060, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,4855,e0ae47cb-c843-4567-949a-bb91cff9f485,2019/11/04 07:25:04,358
2019/11/04 06:27:55,subscriberid not found,simserial not found,enketo.sanipath.org:HXEPOfgufaBx6rX4,2019/11/04 00:00:00,2019/11/04 06:29:59,33,1,98,NA,NA,NCEC48,NCEC48,2019/11/01 07:38:00,2019/11/01 08:30:00,2019/11/01 11:30:00,2019/11/02 11:30:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Red Colony Count: Undiluted volume tested 100 ml - 00,4,1,vWNdHeMtQ9ziuCJ2zngErs,4856,bcda050e-d13a-4c54-a5b6-0b2633fb2e6f,2019/11/04 07:27:08,359
2019/11/07 18:14:53,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019/11/07 00:00:00,2019/11/07 18:19:39,59,1,11,NA,NA,PLC1061,PLc1061,2019/11/04 21:18:00,2019/11/04 23:00:00,2019/11/05 00:30:00,2019/11/06 00:30:00,NA,NA,NA,NA,NA,3,1,3,182,2,1,3,21,1,1,1,3,2,NA,"Red colony count: 1:10^4 -105; 1:10^5 - 13; 1:10^6 -01, each dilution vol tested 1ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,4933,da8fcf68-abc6-458d-8107-f953c93bf543,2019/11/07 05:50:04,360
2019/11/07 18:19:39,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019/11/07 00:00:00,2019/11/07 18:23:06,59,1,99,NA,NA,FB1109,FB1109,2019/11/04 21:18:00,2019/11/04 22:45:00,2019/11/04 23:00:00,2019/11/05 23:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samplewith PLc1061, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,4934,0588a476-0324-44f9-b53e-cc86c09829b7,2019/11/07 05:53:31,361
2019/11/07 18:23:06,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019/11/07 00:00:00,2019/11/07 18:26:50,59,1,11,NA,NA,PLC1062,PLc1062,2019/11/04 21:18:00,2019/11/04 23:00:00,2019/11/05 00:30:00,2019/11/06 00:30:00,NA,NA,NA,NA,NA,3,1,3,15,2,1,3,0,1,1,1,3,0,NA,"Red colony count: 1:10^4 -35; 1:10^5 - 5; 1:10^6 -00, each dilution vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,4935,f273dc33-743b-43fd-aa57-5ce1995e5c6e,2019/11/07 05:57:15,362
2019/11/07 18:26:51,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019/11/07 00:00:00,2019/11/07 18:29:10,59,1,99,NA,NA,FB1110,FB1110,2019/11/04 21:18:00,2019/11/04 22:45:00,2019/11/04 23:00:00,2019/11/05 23:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samplewith PLc1062, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,4936,09e3b409-331c-49fa-818d-100f00dd997c,2019/11/07 05:59:34,363
2019/11/07 18:29:10,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019/11/07 00:00:00,2019/11/07 18:33:18,59,1,11,NA,NA,PLC1063,PLc1063,2019/11/04 21:18:00,2019/11/04 23:00:00,2019/11/05 00:30:00,2019/11/06 00:30:00,NA,NA,NA,NA,NA,3,1,3,88,2,1,3,9,1,1,1,3,1,NA,"Red colony count: 1:10^4 -76; 1:10^5 - 8; 1:10^6 -02, each dilution vol tested 1ml",6,1,vWNdHeMtQ9ziuCJ2zngErs,4937,cc005c4b-f886-41a3-9e86-b367b93dcd2f,2019/11/07 06:03:43,364
2019/11/07 18:33:19,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019/11/07 00:00:00,2019/11/07 18:35:23,59,1,99,NA,NA,FB1111,FB1111,2019/11/04 21:18:00,2019/11/04 22:45:00,2019/11/04 23:00:00,2019/11/05 23:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samplewith PLc1063, Red Colony Count: Undiluted volume tested 100 ml - 00",6,1,vWNdHeMtQ9ziuCJ2zngErs,4938,13089f02-8cfc-4827-b3f1-4dc2a9339d5a,2019/11/07 06:05:46,365
2019/11/07 18:35:23,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019/11/07 00:00:00,2019/11/07 18:38:01,59,1,11,NA,NA,PLC1064,PLc1064,2019/11/04 21:18:00,2019/11/04 23:00:00,2019/11/05 00:30:00,2019/11/06 00:30:00,NA,NA,NA,NA,NA,3,1,3,4,2,1,3,0,1,1,1,3,0,NA,"Red colony count: 1:10^4 -1; 1:10^5 - 00; 1:10^6 -00, each dilution vol tested 1 ml",4,1,vWNdHeMtQ9ziuCJ2zngErs,4939,051b8c3e-e8d5-4753-9d74-a09eaa995271,2019/11/07 06:08:26,366
2019/11/07 18:38:01,subscriberid not found,simserial not found,enketo.sanipath.org:nPUhU2YnbXYFLT0k,2019/11/07 00:00:00,2019/11/07 18:41:21,59,1,99,NA,NA,FB1112,FB1112,2019/11/04 21:18:00,2019/11/04 22:45:00,2019/11/04 23:00:00,2019/11/05 23:00:00,NA,NA,NA,NA,NA,7,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Samplewith PLc1064, Red Colony Count: Undiluted volume tested 100 ml - 00",4,1,vWNdHeMtQ9ziuCJ2zngErs,4940,0cd24c0a-0dca-4de5-8061-625b674314cb,2019/11/07 06:11:46,367
