deviceid,h_id,h_start,h_coordinates,_h_coordinates_latitude,_h_coordinates_longitude,_h_coordinates_altitude,_h_coordinates_precision,h_neighborhood,h_rain24hr,h_rainweek,h_rainmonth,h_home_type,h_population,h_c,h_surface,h_s,h_s_a,h_s_a_other,h_s_c,h_s_c_other,h_drains,h_d,h_d_a,h_d_a_other,h_d_c,h_d_c_other,h_flood,h_f,h_f_a,h_f_a_other,h_f_c,h_f_c_other,h_wasa,h_m,h_m_a,h_m_a_other,h_m_c,h_m_c_other,h_other,h_odw,h_odw_a,h_odw_a_other,h_odw_c,h_odw_c_other,h_wt,h_wt_a,h_wt_a_other,h_bath,h_bw,h_bw_a,h_bw_a_other,h_bw_c,h_bw_c_other,h_produce,h_p,h_p_a,h_p_a_other,h_p_c,h_p_c_other,h_p_a2,h_p_a2_other,h_food,h_sf,h_sf_a,h_sf_a_other,h_sf_c,h_sf_c_other,h_shared,h_l,h_l_a,h_l_a_other,h_l_c,h_l_c_other,h_th,h_th_a,h_th_a_other,h_tu_a,h_tu_a_other,h_tw_a,h_tw_a_other,h_tf_a,h_tf_a_other,h_end,h_notes,h_enum,h_enum/1,h_enum/2,h_enum/3,h_enum/4,h_enum/5,h_enum/6,h_enum/7,h_enum/8,h_enum/9,h_enum/10,h_enum/11,h_enum/12,h_enum/13,h_enum/14,h_enum/15,h_enum/16,h_enum/17,h_enum/18,h_enum/19,h_enum/20,h_enum/21,h_enum/22,h_enum/23,h_enum/24,h_enum/25,h_enum/26,h_enum/27,h_enum/28,h_enum/29,h_enum/30,h_enum/31,h_enum/32,h_enum/33,h_enum/34,h_enum/35,h_enum/36,h_enum/37,h_enum/38,h_enum/39,h_enum/40,h_enum/41,h_enum/42,h_enum/43,h_enum/44,h_enum/45,h_enum/46,h_enum/47,h_enum/48,h_enum/49,h_enum/50,h_enum/51,h_enum/52,meta/instanceID,_id,_uuid,_submission_time,_index,_parent_table_name,_parent_index
359925061277856,89,2017-06-13T12:37:00.095+06,23.8243651 90.3773366 0.0 1100.0,23.8243651,90.3773366,0,1100,11,1,1,1,2,7,1,0,,,,,,1,,2,,1,,1,,3,,3,,1,,1,,1,,0,,,,,,,0,,1,,2,,2,,1,,3,,2,,0,,1,,3,,2,,1,,1,,1,,,0,,,,,,,,,,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:4a309f54-834e-462c-b9fb-ec8a46a8c637,4417,4a309f54-834e-462c-b9fb-ec8a46a8c637,2017-06-17T09:31:28,121,,-1
359925061276825,469,2017-06-13T09:53:00.284+06,23.69849146981143 90.43066817506988 -63.0 0.0,23.69849147,90.43066818,-63,0,77,1,1,1,2,5,1,1,,1,,3,,1,,3,,3,,0,,,,,,1,,1,,1,,0,,,,,,,0,,1,,2,,2,,1,,3,,2,,1,,1,,3,,3,,1,,1,,1,,,0,,,,,,,,,,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:a1ec41bc-4582-4af6-abea-d426347f55c1,4421,a1ec41bc-4582-4af6-abea-d426347f55c1,2017-06-17T09:33:09,122,,-1
359925061277245,422,2017-06-12T11:56:00.168+06,,,,,,77,1,1,1,2,3,1,1,,4,,4,,1,,1,,1,,1,,1,,2,,1,,1,,1,,0,,,,,,,0,,1,,2,,2,,1,,3,,3,,0,,1,,1,,1,,1,,2,,2,,,0,,,,,,,,,N/A,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:2118603a-0c60-42f5-82cf-5065c6ed7c82,4422,2118603a-0c60-42f5-82cf-5065c6ed7c82,2017-06-17T09:33:09,123,,-1
359925061190497,193,2017-06-13T15:22:00.588+06,23.76982793377167 90.4301783348485 -42.3183717308566 5.0,23.76982793,90.43017833,-42.31837173,5,22,1,1,1,2,5,1,1,,4,,4,,1,,4,,4,,1,,1,,1,,1,,1,,1,,1,,2,,2,,,1,,1,,2,,2,,1,,3,,3,,1,,1,,4,,3,,1,,1,,1,,,0,,,,,,,,,,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:a634ec4e-5142-4f04-927d-316fe26cc1e9,4427,a634ec4e-5142-4f04-927d-316fe26cc1e9,2017-06-17T09:34:00,124,,-1
359925061249368,0435,2017-06-12T15:21:00.663+06,,,,,,77,1,1,1,2,4,1,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,,,,,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,,0,,,,,,,,,,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:7da457da-7a05-4a82-accd-350aa333c272,4428,7da457da-7a05-4a82-accd-350aa333c272,2017-06-17T09:34:00,125,,-1
359925061276825,491,2017-06-14T07:54:00.687+06,23.698850718236468 90.43021586233756 0.0 0.0,23.69885072,90.43021586,0,0,77,0,1,1,2,3,1,1,,4,,4,,1,,1,,1,,0,,,,,,1,,1,,1,,0,,,,,,,0,,1,,2,,2,,1,,3,,3,,0,,1,,3,,3,,1,,1,,1,,,0,,,,,,,,,,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:813451ac-9651-4417-be1e-2e9b35eb59a7,4429,813451ac-9651-4417-be1e-2e9b35eb59a7,2017-06-17T09:35:33,126,,-1
359925061200999,156,2017-06-13T09:51:00.130+06,23.77275280880566 90.4321766872162 7.0 0.0,23.77275281,90.43217669,7,0,22,1,1,1,2,4,1,1,,1,,4,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,3,,4,,,0,,1,,3,,2,,0,,,,,,,,1,,3,,3,,1,,2,,2,,,0,,,,,,,,,Na,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:0447cb6b-43a3-4315-96cf-a92b0ef790c0,4430,0447cb6b-43a3-4315-96cf-a92b0ef790c0,2017-06-17T09:35:33,127,,-1
359925061249368,0439,2017-06-13T12:01:00.124+06,,,,,,77,1,1,1,2,5,1,1,,2,,4,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,0,,1,,1,,1,,1,,1,,2,,1,,1,,4,,4,,1,,1,,1,,,0,,,,,,,,,,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:06ce15a7-8756-494a-9ea1-d8833132bc2c,4435,06ce15a7-8756-494a-9ea1-d8833132bc2c,2017-06-17T09:36:41,128,,-1
359925060106239,540,2017-06-13T12:27:00.406+06,23.7238343421305 90.37400327452677 -39.0 0.0,23.72383434,90.37400327,-39,0,88,1,1,1,2,4,1,0,,,,,,1,,4,,4,,0,,,,,,1,,1,,1,,0,,,,,,,1,,1,,2,,2,,1,,3,,2,,1,,1,,4,,3,,1,,1,,2,,,0,,,,,,,,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:e8dcdbba-484a-4563-a872-fbc31db93ef5,4437,e8dcdbba-484a-4563-a872-fbc31db93ef5,2017-06-17T09:36:41,129,,-1
359925061200999,157,2017-06-13T10:45:00.521+06,23.772170015676117 90.43142824765772 67.0 0.0,23.77217002,90.43142825,67,0,22,1,1,1,2,4,1,1,,2,,2,,1,,2,,1,,1,,1,,1,,1,,1,,1,,1,,3,,3,,,0,,1,,1,,1,,1,,3,,3,,1,,1,,3,,3,,1,,2,,2,,,0,,,,,,,,,Na,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:3e7f05ff-a3a0-4c8d-80ca-97992e9fd28a,4436,3e7f05ff-a3a0-4c8d-80ca-97992e9fd28a,2017-06-17T09:36:41,130,,-1
359925061200999,158,2017-06-13T11:46:00.424+06,23.771813587548174 90.42925191739423 0.0 0.0,23.77181359,90.42925192,0,0,22,1,1,1,2,5,1,1,,3,,4,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,2,,2,,,0,,1,,2,,2,,1,,3,,3,,1,,1,,3,,1,,1,,1,,2,,,0,,,,,,,,,Na,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:c1f90ce2-5036-44ec-946b-8ff660db2edd,4442,c1f90ce2-5036-44ec-946b-8ff660db2edd,2017-06-17T09:38:21,131,,-1
359925061249368,0440,2017-06-13T12:17:00.122+06,,,,,,77,1,1,1,2,4,1,1,,4,,4,,1,,1,,1,,1,,3,,3,,1,,1,,1,,0,,,,,,,0,,1,,1,,1,,1,,1,,1,,1,,1,,4,,1,,1,,1,,1,,,0,,,,,,,,,,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:2c816bde-c796-4063-ba42-e30deb8d8991,4443,2c816bde-c796-4063-ba42-e30deb8d8991,2017-06-17T09:38:21,132,,-1
359925060106239,590,2017-06-14T12:48:00.320+06,23.72338577800061 90.37359169275929 -2.0 0.0,23.72338578,90.37359169,-2,0,88,0,1,1,2,6,1,1,,4,,4,,1,,4,,4,,1,,4,,3,,1,,1,,1,,1,,3,,3,,,1,,1,,2,,2,,1,,4,,4,,1,,1,,4,,3,,1,,1,,1,,,0,,,,,,,,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:3162b8bb-c4cf-475e-8ac3-209e80975e6c,4444,3162b8bb-c4cf-475e-8ac3-209e80975e6c,2017-06-17T09:38:21,133,,-1
359925060323099,585,2017-06-14T12:35:00.340+06,23.723662271904256 90.37403015896226 -25.806871213950217 5.0,23.72366227,90.37403016,-25.80687121,5,88,0,1,1,2,4,1,0,,,,,,1,,2,,2,,1,,3,,3,,1,,1,,1,,0,,,,,,,1,,1,,2,,2,,1,,3,,3,,1,,1,,3,,2,,1,,1,,1,,,0,,,,,,,,,Na,43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:f563f03b-89cd-4189-b69b-99fe50aecde3,4447,f563f03b-89cd-4189-b69b-99fe50aecde3,2017-06-17T09:39:15,134,,-1
359925061142506,188,2017-06-13T16:08:00.586+06,23.7692976 90.4312558 0.0 164.4,23.7692976,90.4312558,0,164.4,22,1,1,1,2,6,1,1,,1,,1,,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,0,,1,,1,,1,,1,,3,,3,,1,,1,,1,,1,,1,,1,,1,,,0,,,,,,,,,Nocommonds,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:3cec9fff-8520-453b-befc-63ccdf109304,4448,3cec9fff-8520-453b-befc-63ccdf109304,2017-06-17T09:39:55,135,,-1
359925061277245,427,2017-06-13T09:06:00.098+06,,,,,,77,1,1,1,2,6,1,1,,1,,1,,1,,1,,1,,1,,1,,2,,1,,1,,1,,0,,,,,,,0,,1,,1,,2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,0,,,,,,,,,N/A,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:3ff0e2d8-ef08-42dc-9310-7ab524c51fa8,4450,3ff0e2d8-ef08-42dc-9310-7ab524c51fa8,2017-06-17T09:41:02,136,,-1
359925061200999,183,2017-06-13T14:10:00.313+06,23.769253580274725 90.43035827144809 0.0 0.0,23.76925358,90.43035827,0,0,22,1,1,1,2,5,1,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,4,,,0,,1,,2,,2,,1,,2,,2,,0,,1,,3,,1,,1,,2,,2,,,0,,,,,,,,,Na,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:e6b856eb-7add-45a5-84e9-2183933aed2a,4451,e6b856eb-7add-45a5-84e9-2183933aed2a,2017-06-17T09:41:03,137,,-1
359925061277245,426,2017-06-13T08:29:00.680+06,,,,,,77,1,1,1,2,6,1,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,,,,,,0,,1,,1,,2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,0,,,,,,,,,N/A,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:66b9d62f-6cfb-4812-b222-c1a128f26dcb,4452,66b9d62f-6cfb-4812-b222-c1a128f26dcb,2017-06-17T09:41:05,138,,-1
359925061277245,428,2017-06-13T09:30:00.596+06,,,,,,77,1,1,1,2,5,1,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,,,,,,1,,1,,1,,2,,1,,1,,1,,1,,1,,1,,1,,1,,4,,4,,,1,,1,,1,,0,,,N/A,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:25a538d8-bce8-4bb5-a71b-44797400456c,4455,25a538d8-bce8-4bb5-a71b-44797400456c,2017-06-17T09:42:59,139,,-1
359925061277245,429,2017-06-13T09:57:00.478+06,,,,,,77,1,1,1,2,4,1,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,0,,,,,,,0,,1,,1,,1,,1,,1,,1,,0,,1,,1,,1,,1,,1,,1,,,0,,,,,,,,,N/A,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:8b4824ec-8ee9-453a-a67f-7e4fb70a3826,4457,8b4824ec-8ee9-453a-a67f-7e4fb70a3826,2017-06-17T09:46:05,140,,-1
359925061286956,371,2017-06-12T11:56:00.699+06,,,,,,66,1,1,1,2,5,1,0,,,,,,0,,,,,,0,,,,,,1,,1,,1,,0,,,,,,,0,,1,,2,,2,,1,,3,,3,,1,,1,,2,,2,,1,,1,,2,,,0,,,,,,,,,,41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:12c3642e-2ff3-4bce-95a6-9327d277a3ff,4458,12c3642e-2ff3-4bce-95a6-9327d277a3ff,2017-06-17T09:46:05,141,,-1
359925061200999,185,2017-06-13T15:09:00.481+06,23.768842318175313 90.43050377556362 -41.0 0.0,23.76884232,90.43050378,-41,0,22,1,1,1,2,3,1,0,,,,,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,4,,4,,,1,,1,,2,,2,,1,,3,,3,,0,,1,,4,,2,,1,,2,,2,,,0,,,,,,,,,Na,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:153add8a-842b-4bcc-a735-54027856e0b6,4459,153add8a-842b-4bcc-a735-54027856e0b6,2017-06-17T09:46:05,142,,-1
359925061277245,430,2017-06-13T10:41:00.244+06,,,,,,77,1,1,1,2,3,1,1,,3,,3,,1,,3,,3,,1,,1,,1,,1,,1,,1,,0,,,,,,,0,,1,,1,,2,,1,,1,,1,,1,,1,,1,,1,,1,,1,,1,,,0,,,,,,,,,N/A,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:b010593d-34ba-4ee2-9c38-4b04cd731149,4460,b010593d-34ba-4ee2-9c38-4b04cd731149,2017-06-17T09:47:10,143,,-1
359925061277245,0494,2017-06-14T08:24:00.184+06,23.69965 90.4309309 0.0 800.0,23.69965,90.4309309,0,800,77,0,1,1,2,5,1,0,,,,,,0,,,,,,1,,3,,3,,1,,1,,1,,0,,,,,,,0,,1,,1,,2,,1,,1,,1,,1,,1,,2,,1,,1,,1,,1,,,0,,,,,,,,,N/A,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:dbde68a9-8cf4-4680-b409-aa98aefa7944,4461,dbde68a9-8cf4-4680-b409-aa98aefa7944,2017-06-17T09:47:10,144,,-1
359925061277245,0495,2017-06-14T08:54:00.420+06,23.6987267 90.4308547 0.0 149.6,23.6987267,90.4308547,0,149.6,77,0,1,1,2,5,1,1,,4,,4,,0,,,,,,1,,1,,1,,1,,1,,1,,0,,,,,,,0,,1,,1,,2,,1,,1,,1,,1,,1,,3,,3,,1,,1,,1,,,0,,,,,,,,,N/A,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,uuid:0e2fbdfe-5bec-41fd-9d85-77c6bb23b8ec,4462,0e2fbdfe-5bec-41fd-9d85-77c6bb23b8ec,2017-06-17T09:48:12,145,,-1
